device_id,endurance,cost_perf,photo,performance,good_word,total_score
246830,3.2,4.8,3.2,3.2,"电池容量大(1),价格便宜(1),外观漂亮(1),运行流畅(1),屏幕反应灵敏(1)",6
246845,0,0,0,0,"",0
246884,5.4,6.2,6.3,6.6,"外观漂亮(29),运行流畅(21),屏幕效果好(22),手感舒适(12),分辨率高(10),系统强悍(11),外观简约(4)",7.9
247037,0,0,0,0,"外观漂亮(9),屏幕效果好(4),手感舒适(2),屏幕显示出色(1),屏幕大(1),界面简约(1),性价比高(1)",7.1
247101,0,0,0,0,"外观漂亮(6),屏幕大(2),耳机音质好(1),界面漂亮(1),外观简约(1)",7.5
247107,0,0,0,0,"外观漂亮(5),音色音质好(4),手感舒适(3),屏幕大(2),续航出色(2),价格便宜(2),性能好(1)",7
247183,5.4,6.2,6.3,6.6,"外观漂亮(29),运行流畅(21),屏幕效果好(22),手感舒适(12),分辨率高(10),系统强悍(11),系统流畅(4)",7.9
247199,0,0,0,0,音色音质好(2),6.6
247600,0,0,0,0,"外观圆润(3),性价比高(2),系统流畅(2),外观漂亮(1),外观稳重(1),外观简约(1),手感舒适(1)",8
247612,0,0,0,0,"字体大(1),价格实惠(1)",7.6
247618,0,0,0,0,"外观漂亮(5),机身小巧(1),价格合理(1),屏幕大(1)",5.9
248043,0,0,0,0,"音色音质好(3),系统流畅(3),续航出色(1),音乐播放效果出色(1),性价比高(1)",8
248633,0,0,0,0,"",0
248970,0,0,0,0,"视频流畅效果好(5),性价比高(3),外观漂亮(3),手感舒适(2),屏幕大(1),系统流畅(1),后盖严实(1)",6.4
250187,0,0,0,0,"续航出色(1),价格便宜(1),屏幕大(1)",6
250236,0,0,0,0,"",0
250632,0,0,0,0,"续航出色(2),外观漂亮(2),性能不错(1)",7.1
251566,0,0,0,0,"外观漂亮(1),价格便宜(1),系统流畅(1)",6.4
251575,0,0,0,0,"性能不错(1),手感舒适(1),外观简约(1),价格便宜(1),性价比高(1)",8.5
251723,4.6,7,7,7,"运行流畅(2),手感舒适(1),游戏运行流畅(1),外观漂亮(1),屏幕效果好(1)",8.1
252133,0,0,0,0,"外观漂亮(3),音色音质好(2),系统流畅(2),手感舒适(1),续航出色(1)",6.8
252137,0,0,0,0,"",0
252176,0,0,0,0,"",0
252195,0,0,0,0,字体大(1),6
252311,0,0,0,0,系统强悍(1),8
252587,0,0,0,0,"",0
252880,0,0,0,0,性价比高(1),8
253111,0,0,0,0,"",0
253657,5,6.6,5,7.4,"外观漂亮(3),系统流畅(3),游戏运行流畅(2),游戏性能不错(1),续航出色(1),运行流畅(1),性价比高(1)",7.5
254890,0,0,0,0,"",2
254899,0,0,0,0,"续航出色(4),屏幕大(1),网络体验好(1),性能不错(1)",6.5
255393,0,0,0,0,"",0
255459,6.5,5.7,5.7,5.7,"外观漂亮(3),屏幕效果好(1),音色音质好(1),屏幕大(1)",7.8
255461,0,0,0,0,"外观漂亮(10),音色音质好(8),音乐播放效果出色(3),网速快(1),外观简约(1),系统流畅(1)",7.4
255577,0,0,0,0,"",7.6
255580,0,0,0,0,"",0
256056,0,0,0,0,"外观漂亮(3),屏幕大(2),分辨率高(1),外观稳重(1),电池容量大(1)",5.1
256069,0,0,0,0,字体大(1),4
256626,2.6,4.2,7.4,7.4,"屏幕效果好(16),外观漂亮(11),分辨率高(10),屏幕大(10),硬件配置强悍(7),性价比高(7),系统流畅(6)",7.4
256634,0,0,0,0,"",0
256681,0,0,0,0,"",0
256817,5.5,5.4,6.3,6.5,"运行流畅(134),外观漂亮(89),屏幕效果好(55),手感舒适(52),系统流畅(27),机身轻薄(23),成像效果好(21)",7.6
257024,0,0,0,0,"运行流畅(3),系统流畅(2),网速快(2),做工扎实(1),价格便宜(1),游戏运行流畅(1),性价比高(1)",6.6
257089,0,0,0,0,"外观漂亮(5),屏幕效果好(1),分辨率高(1),软件不错(1)",7.3
257090,0,0,0,0,"外观漂亮(3),屏幕效果好(2),界面漂亮(2),价格便宜(2),手感舒适(1),音色音质好(1),系统流畅(1)",5.9
257116,0,0,0,0,"外观漂亮(2),性价比较高(1),手感舒适(1),性能强悍(1),设计合理(1),接口齐全(1)",7
257419,0,0,0,0,续航出色(1),3
257446,0,0,0,0,"",0
257901,6.4,6.4,4.8,6.4,"续航出色(2),系统流畅(1),外观漂亮(1)",7.7
257907,0,0,0,0,"",0
258023,0,0,0,0,"",5.3
258031,0,0,0,0,价格合理(1),6.7
258135,0,0,0,0,"音色音质好(1),续航出色(1),外观漂亮(1)",8.4
258506,0,0,0,0,"手感舒适(2),性价比较高(2),外观漂亮(1),价格实惠(1),速度流畅(1)",9
258977,4.8,5.5,5.1,5.1,"屏幕效果好(50),分辨率高(47),价格便宜(38),屏幕大(29),外观漂亮(29),性价比高(18),运行流畅(12)",6.5
258995,0,0,0,0,"外观漂亮(3),屏幕效果好(1),系统流畅(1)",7.6
258996,0,0,0,0,"外观漂亮(2),续航出色(2),系统流畅(1),性价比高(1)",7.5
258999,0,0,0,0,外观漂亮(1),4
259048,0,0,0,0,"外观漂亮(3),网速快(1),手感舒适(1)",3.6
259059,3.4,3.4,3.4,1.8,"外观漂亮(10),机身小巧(1),手感舒适(1),机身轻薄(1)",4.2
259068,0,0,0,0,"性价比高(1),外观稳重(1)",6
259085,0,0,0,0,"",0
259301,0,0,0,0,"",0
259952,0,0,0,0,"",0
259959,0,0,0,0,音色音质好(1),8
259979,5.5,4.4,6,5.5,"外观漂亮(21),手感舒适(14),屏幕大(6),屏幕效果好(6),续航出色(3),成像效果好(3),运行流畅(2)",7
259980,5.5,4.4,6,5.5,"外观漂亮(21),手感舒适(14),屏幕效果好(6),屏幕大(6),续航出色(3),成像效果好(3),相机像素高(2)",7
259982,0,0,0,0,"",0
260095,2.1,6.9,5.3,6.9,"音色音质好(1),外观漂亮(1),分辨率高(1),机身轻薄(1),音乐播放效果出色(1),拍照清晰(1)",7
260247,6.5,5.9,5.8,5.6,"价格便宜(11),性价比高(3),手感舒适(2),运行流畅(2),性价比高(2),外观漂亮(2),续航出色(2)",7.6
260334,0,0,0,0,系统流畅(1),8
260343,0,0,0,0,"",0
260669,0,0,0,0,外观漂亮(1),8
261016,5.5,4.7,6.3,5.5,"音色音质好(6),音乐播放效果出色(4),外观漂亮(3),外观简约(1)",6.8
261580,0,0,0,0,"系统流畅(1),网速快(1)",6.5
261885,6.9,6.9,5.3,6.9,"外观漂亮(6),手感舒适(5),音色音质好(5),外观简约(1),屏幕大(1),摄像效果出色(1),屏幕效果好(1)",7.4
261977,0,0,0,0,续航出色(1),8
262203,5.3,3.7,5.3,5.3,"外观漂亮(9),屏幕大(1),音色音质好(1),音乐播放效果出色(1)",6.3
262356,0,0,0,0,屏幕效果好(1),8
262386,8,8,8,8,外观漂亮(1),10
262923,0,0,0,0,"",0
262926,0,0,0,0,界面简约(1),8
262966,0,0,0,0,"屏幕效果好(1),外观漂亮(1)",7.1
262989,0,0,0,0,屏幕大(1),6
263526,0,0,0,0,手感舒适(1),8
265990,0,0,0,0,价格便宜(1),4
265998,0,0,0,0,"",6
266001,0,0,0,0,界面简约(1),10
266011,0,0,0,0,"外观简约(1),信号好(1)",6
266023,0,0,0,0,外观漂亮(1),4
266998,0,0,0,0,续航出色(1),8
267042,0,0,0,0,"",0
267432,0,0,0,0,电池容量大(1),4
267537,6.6,3.8,3.4,5,"外观漂亮(1),续航出色(1),外观稳重(1)",5.9
267539,0,0,0,0,"",0
268067,3.4,5,7.7,6.6,"外观漂亮(9),屏幕效果好(7),摄像效果出色(4),运行流畅(3),屏幕大(3),分辨率高(3),续航出色(2)",7.7
268434,10,5.1,5.1,5.1,"屏幕效果好(1),续航出色(1)",7.9
268764,7.4,5.8,4.2,5.8,"外观漂亮(4),手感舒适(1),音色音质好(1),续航出色(1)",7.6
268782,0,0,0,0,"",7
268784,0,0,0,0,"续航出色(3),系统流畅(1)",6
268799,0,0,0,0,"",8
268800,0,0,0,0,"",6
268829,0,0,0,0,性价比高(1),10
269577,6.4,4.8,4.8,8,"机身小巧(1),运行流畅(1),系统强悍(1)",8
269583,0,0,0,0,外观漂亮(4),8
269590,0,0,0,0,续航出色(1),9.2
269684,0,0,0,0,外观漂亮(1),5
270090,0,0,0,0,运行流畅(1),5.2
270093,0,0,0,0,"外观漂亮(2),性价比高(1)",7
270160,0,0,0,0,"",0
270503,0,0,0,0,"",0
270720,0,0,0,0,"",0
270963,0,0,0,0,"",6
271115,0,0,0,0,"",0
271119,6,6,4.4,7.6,外观漂亮(2),8.2
271794,0,0,0,0,"",0
271795,0,0,0,0,界面漂亮(1),5
271796,0,0,0,0,"系统流畅(1),手感舒适(1)",7
271828,5.4,6.2,6.3,6.6,"外观漂亮(29),运行流畅(21),屏幕效果好(22),手感舒适(12),分辨率高(10),系统强悍(11),游戏运行流畅(4)",7.9
272429,0,0,0,0,"运行流畅(2),价格合理(1),性价比高(1),屏幕显示出色(1),屏幕效果好(1),机身小巧(1),音色音质好(1)",8
272431,0,0,0,0,"",0
272619,4.8,4.8,6.4,4.8,"外观漂亮(10),运行流畅(4),性价比高(3),手感舒适(2),分辨率高(2),温度控制满意(1),机身小巧(1)",7.6
272724,0,0,0,0,"",0
272824,5,6.6,5,7.4,"系统流畅(3),外观漂亮(3),游戏运行流畅(2),游戏性能不错(1),续航出色(1),运行流畅(1),性价比高(1)",7.5
273292,0,0,0,0,"运行流畅(3),系统流畅(2),网速快(2),耳机音质好(1),做工扎实(1),价格便宜(1),游戏运行流畅(1)",6.6
273557,7.5,7.5,4.3,7.5,"系统强悍(1),续航出色(1),屏幕效果好(1)",7
273715,7.1,7.4,8.8,9.6,"运行流畅(267),屏幕大(219),外观漂亮(174),系统强悍(163),手感舒适(82),屏幕效果好(59),性能好(57)",7.7
274319,0,0,0,0,续航出色(1),8
274970,0,0,0,0,"性价比高(1),系统流畅(1)",6
274974,0,0,0,0,外观漂亮(1),7.3
275037,0,0,0,0,外观漂亮(1),9
275853,0,0,0,0,"",0
276246,3.9,5.5,3.9,3.9,"机身小巧(1),价格便宜(1),系统流畅(1),运行流畅(1)",5.6
276329,0,0,0,0,"运行流畅(1),音色音质好(1),外观漂亮(1),系统流畅(1),摄像效果出色(1),成像效果好(1)",7.3
277324,0,0,0,0,硬件配置强悍(1),8
277490,0,0,0,0,"续航出色(1),信号好(1)",8
279767,0,0,0,0,"",0
280440,0,0,0,0,"价格实惠(1),外观漂亮(1)",9
280871,0,0,0,0,"音色音质好(3),手感舒适(3),机身小巧(2),外观漂亮(2),价格便宜(1),系统流畅(1),价格合理(1)",6.1
280988,0,0,0,0,"外观漂亮(1),手感舒适(1)",8
280991,0,0,0,0,"",0
280997,0,0,0,0,"",0
281006,0,0,0,0,"",0
281016,0,0,0,0,"",0
281517,0,0,0,0,性能好(1),8
281619,0,0,0,0,外观漂亮(1),5.3
281723,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
281999,8,6.4,5.6,7.2,"外观漂亮(17),屏幕效果好(10),分辨率高(6),手感舒适(5),机身小巧(4),运行流畅(3),成像效果好(2)",8.7
282053,0,0,0,0,"",0
282101,0,0,0,0,"性价比高(1),系统流畅(1)",6
282231,5.5,5.4,6.3,6.5,"运行流畅(134),外观漂亮(89),屏幕效果好(55),手感舒适(52),系统流畅(27),机身轻薄(23),成像效果好(21)",7.6
282233,5.5,5.4,6.3,6.5,"运行流畅(134),外观漂亮(89),屏幕效果好(55),手感舒适(52),系统流畅(27),机身轻薄(23),成像效果好(21)",7.6
282321,0.6,2.2,5.4,7,"音色音质好(1),音乐播放效果出色(1),屏幕效果好(1)",5.5
283227,4.6,7,7,7,"运行流畅(2),手感舒适(1),游戏运行流畅(1),外观漂亮(1),屏幕效果好(1)",8.1
283830,6.4,4,6.4,4.8,"外观漂亮(3),屏幕效果好(2),音色音质好(2),运行流畅(2),手感舒适(2),价格便宜(1),界面漂亮(1)",6.7
283847,4.8,5.5,5.1,5.1,"屏幕效果好(50),分辨率高(47),价格便宜(38),外观漂亮(29),屏幕大(29),性价比高(18),运行流畅(12)",6.5
283850,0,0,0,0,"",0
284227,0,0,0,0,"",9
284242,4.8,5.5,5.1,5.1,"屏幕效果好(50),分辨率高(47),价格便宜(38),屏幕大(29),外观漂亮(29),性价比高(18),运行流畅(12)",6.5
284244,0,0,0,0,"",0
284247,0,0,0,0,"",6
284943,0,0,0,0,"",0
285032,0,0,0,0,音乐播放效果出色(1),5.3
285181,0,0,0,0,成像效果好(1),8
285760,0,0,0,0,外观简约(1),6.3
285789,0,0,0,0,"运行流畅(1),续航出色(1)",2
286216,0,0,0,0,"屏幕大(22),屏幕效果好(11),外观漂亮(7),屏幕显示出色(6),手感舒适(5),电池容量大(3),续航出色(3)",9.9
287115,8,8,8,8,"",10
287487,0,0,0,0,信号好(1),6
287492,0,0,0,0,价格便宜(1),6
287493,8,8,0,0,"续航出色(2),信号强(1)",6.3
287998,8.3,8.3,5.1,8.3,续航出色(1),9.6
288384,0,0,0,0,屏幕大(1),6
288866,7.8,3,9.4,4.6,"音色音质好(8),运行流畅(4),价格便宜(4),性价比高(4),屏幕大小适中(2),性能好(2),外观漂亮(2)",7.8
289030,5.9,4.8,5.3,5.9,"外观漂亮(20),续航出色(18),系统流畅(14),手感舒适(13),性价比高(7),运行流畅(6),价格便宜(5)",7.2
289037,5.4,5.4,3.8,4.8,"价格便宜(12),运行流畅(7),性价比高(6),外观漂亮(5),屏幕大(4),外观稳重(3),运行内存大(2)",6.6
289383,0,0,0,0,外观漂亮(1),9
289513,6.4,3.2,6.4,6.4,"音色音质好(3),外观漂亮(2),续航出色(1)",7.3
290031,0,0,0,0,"",6.4
290044,0,0,0,0,"",0
290296,6.1,5.5,6.1,6.1,"外观漂亮(44),运行流畅(11),手感舒适(10),界面简约(4),外观简约(4),硬件配置强悍(3),系统强悍(3)",7.7
290407,0,0,0,0,"界面漂亮(1),价格便宜(1)",8
290409,0,0,0,0,"外观漂亮(2),续航出色(1)",6.9
290410,0,0,0,0,"运行流畅(5),系统强悍(3),摄像效果出色(2),价格便宜(1),机身内存大(1),外观漂亮(1),性能好(1)",8.1
290427,5.2,5.7,5.7,5.7,"外观漂亮(23),屏幕效果好(23),屏幕大(8),屏幕显示出色(4),机身轻薄(3),续航出色(3),屏幕大小适中(2)",7.6
290571,0,0,0,0,"外观漂亮(1),续航出色(1)",8
290588,5.9,4.8,5.3,5.9,"外观漂亮(20),续航出色(18),系统流畅(14),手感舒适(13),性价比高(7),运行流畅(6),价格便宜(5)",7.2
290616,5.4,5.4,5.4,5.4,"外观漂亮(7),运行流畅(4),屏幕效果好(3),机身轻薄(2),屏幕大(2),机身小巧(2),屏幕反应灵敏(1)",6.7
291294,0,0,0,0,"",0
291670,0,0,0,0,"",10
291879,0,0,0,0,"续航出色(2),信号好(1),屏幕大(1)",6.3
291884,0,0,0,0,"",0
292233,5.1,1.9,3.5,8.3,"手感舒适(2),耳机音质好(1),运行流畅(1)",5.2
292450,0,0,0,0,"网速快(1),屏幕大(1),屏幕材质质量好(1)",4
292943,0,0,0,0,"",0
292965,0,0,0,0,"",0
293115,0,0,0,0,续航出色(1),7
293137,0,0,0,0,"",0
293176,0,0,0,0,续航出色(2),8
293248,4.4,2,6.4,4.8,"外观漂亮(19),音色音质好(11),手感舒适(3),分辨率高(2),音乐播放效果出色(2),屏幕大(2),界面漂亮(1)",5.8
293319,0,0,0,0,"",8
293458,0,0,0,0,"信号好(2),续航出色(1)",6.3
293460,5.1,3.5,5.1,5.1,"价格便宜(4),屏幕大(2),价格实惠(1),系统强悍(1),性价比高(1),外观漂亮(1),运行流畅(1)",6.3
293467,6.9,5.3,3.7,3.7,"",5.5
294427,0,0,0,0,价格便宜(1),5.3
294893,4.6,5.5,7,6.6,"外观漂亮(76),屏幕效果好(33),分辨率高(22),屏幕大(19),手感舒适(7),音色音质好(6),运行流畅(6)",7.7
295456,6,6,6,6,"屏幕效果好(2),运行流畅(2),性价比高(2),价格便宜(1),价格实惠(1)",7.5
295505,6.3,7.2,7.8,7.7,"运行流畅(54),手感舒适(53),外观漂亮(28),性价比高(18),屏幕效果好(12),音色音质好(9),成像效果好(9)",9.1
295512,5.5,5.4,6.3,6.5,"运行流畅(134),外观漂亮(89),屏幕效果好(55),手感舒适(52),系统流畅(27),机身轻薄(23),成像效果好(21)",7.6
295645,0,0,0,0,系统强悍(1),6
295648,3.2,1.6,3.2,3.2,"",4
295649,0,0,0,0,"",0
295659,0,0,0,0,"",8
295687,0,0,0,0,"",0
295739,0,0,0,0,"",0
295745,0,0,0,0,"",0
295760,0,0,0,0,价格便宜(1),6
295762,0,0,0,0,音乐播放效果出色(1),6
295763,0,0,0,0,"",0
295766,0,0,0,0,"",0
295808,4,4,4,4,网络体验好(1),5
296107,5.4,6.2,6.3,6.6,"外观漂亮(29),运行流畅(21),屏幕效果好(22),手感舒适(12),分辨率高(10),系统强悍(11),系统流畅(4)",7.9
296346,0,0,0,0,"屏幕大(7),信号好(1),分辨率高(1)",7.5
296347,0,0,0,0,"",0
296561,0,0,0,0,"性价比高(3),价格便宜(2),运行流畅(1)",7.8
296567,6.9,6.9,4.2,5.3,"外观漂亮(18),续航出色(12),屏幕效果好(7),运行流畅(7),手感舒适(4),电池容量大(3),屏幕显示出色(2)",7.4
297394,0,0,0,0,"",0
297398,0,0,0,0,"信号好(1),运行流畅(1)",8
297416,4.8,5.5,5.1,5.1,"屏幕效果好(50),分辨率高(47),价格便宜(38),外观漂亮(29),屏幕大(29),性价比高(18),运行流畅(12)",6.5
297419,0,0,0,0,"",0
297458,0,0,0,0,"续航出色(1),手感舒适(1)",8.5
297479,0,0,0,0,"价格合理(1),续航出色(1),软件不错(1)",8.5
298106,4.6,2,4.6,4.1,"音色音质好(7),外观漂亮(6)",5
298587,0,0,0,0,"",0
298968,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
299124,5,6.6,5,7.4,"外观漂亮(3),系统流畅(3),游戏运行流畅(2),游戏性能不错(1),续航出色(1),运行流畅(1),性价比高(1)",7.5
299399,0,0,0,0,外观漂亮(1),8
299403,0,0,0,0,性价比高(1),10
299613,8,4.8,4.8,8,"屏幕大(1),价格合理(1)",7.8
299618,4.2,5.8,5,3.4,"屏幕大(29),系统流畅(3),音色音质好(2),手感舒适(2),视频流畅效果好(1),拍照清晰(1),价格便宜(1)",6
299701,0,0,0,0,"屏幕大(1),手感舒适(1)",5.5
299727,0,0,0,0,"价格便宜(1),屏幕大(1)",8.4
299734,8,8,8,8,"",10
299735,0,0,0,0,"运行流畅(3),系统流畅(2),网速快(2),耳机音质好(1),做工扎实(1),价格便宜(1),游戏运行流畅(1)",6.6
299737,3.7,3.7,3.7,3.7,"",4.7
299771,0,0,0,0,电池容量大(1),6.7
299926,7.7,9.3,4.5,7.7,"分辨率高(1),屏幕大(1),价格便宜(1),续航出色(1),软件不错(1)",9.2
299974,0,0,0,0,"电池容量大(2),续航出色(1)",4
300006,0,0,0,0,性能好(1),6.7
300007,0,0,0,0,"",0
300016,0,0,0,0,"",0
300032,0,0,0,0,"",0
300065,3.4,3.4,3.4,3.4,音色音质好(1),4.3
300145,4.8,6.4,4.8,3.2,"价格便宜(1),外观稳重(1),屏幕大(1),价格合理(1)",6
300382,0,0,0,0,"价格便宜(4),外观圆润(1),音色音质好(1),机身小巧(1),屏幕效果好(1),价格合理(1)",7.6
300503,4.9,6.2,6,6.3,"屏幕效果好(29),外观漂亮(25),运行流畅(22),性价比高(11),系统强悍(10),手感舒适(8),硬件配置强悍(7)",7.5
300508,0,0,0,0,"",7
300668,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
300669,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
300768,0,0,0,0,"外观简约(1),价格便宜(1)",8.7
301215,4.7,5.2,6.3,5.7,"屏幕大(8),外观漂亮(6),屏幕效果好(4),手感舒适(3),摄像效果出色(2),音色音质好(2),成像效果好(2)",7.5
302187,0,0,0,0,"价格便宜(3),价格合理(1),屏幕大(1)",6
302270,0,0,0,0,"信号好(1),屏幕效果好(1)",8.7
302435,4.8,5.5,5.1,5.1,"屏幕效果好(50),分辨率高(47),价格便宜(38),屏幕大(29),外观漂亮(29),性价比高(18),运行流畅(12)",6.5
302454,2.9,4.5,3.7,3.7,"外观漂亮(4),价格便宜(2),屏幕大(1),外观稳重(1)",5.1
302457,0,0,0,0,视频流畅效果好(1),8
302990,0,0,0,0,"",6
303403,5.6,7.2,5.6,5.6,"手感舒适(2),分辨率高(1),外观稳重(1),外观漂亮(1)",7.4
303422,0,0,0,0,电池容量大(1),7.5
303428,0,0,0,0,"",0
303469,6.7,6.7,6.7,6.7,续航出色(2),8.3
303622,3.4,5,7.7,6.6,"外观漂亮(9),屏幕效果好(7),摄像效果出色(4),屏幕大(3),分辨率高(3),运行流畅(3),续航出色(2)",7.7
304176,5.4,6.9,5.6,6.4,"屏幕大(18),外观漂亮(13),续航出色(11),运行流畅(7),手感舒适(7),电池容量大(7),屏幕效果好(6)",7.9
304263,0,0,0,0,"",0
304371,4.6,4.1,5.8,6,"外观漂亮(30),屏幕大(24),屏幕效果好(15),运行流畅(9),手感舒适(8),机身轻薄(6),性能好(5)",7
304506,5.4,6.2,6.3,6.6,"外观漂亮(29),运行流畅(21),屏幕效果好(22),手感舒适(12),分辨率高(10),系统强悍(11),游戏运行流畅(4)",7.9
304507,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
304969,2.9,6.1,2.9,6.1,"手感舒适(1),音色音质好(1)",6.1
305083,3.8,3.8,4.6,4.6,"外观漂亮(2),系统强悍(1),做工扎实(1)",5.7
305092,0,0,0,0,"外观漂亮(3),屏幕大(1),屏幕效果好(1)",5.6
305106,4.9,4.9,4.9,4.9,"外观漂亮(15),屏幕效果好(3),系统流畅(2),手感舒适(2),机身内存大(2),外观稳重(1),屏幕大(1)",6.1
305108,5.4,2.2,3.8,2.2,"",4.4
305110,1.7,1.7,4.9,1.7,"外观漂亮(2),音色音质好(1),屏幕大(1),续航出色(1),运行流畅(1),系统流畅(1)",4.2
305121,5.1,5.1,1.9,1.9,"外观漂亮(10),外观简约(1),性价比高(1),运行流畅(1),机身内存大(1),手感舒适(1)",4.8
305124,0,0,0,0,"手感舒适(2),屏幕效果好(2),机身内存大(2),系统流畅(1),外观简约(1),运行流畅(1),外观漂亮(1)",7.4
305153,0,0,0,0,"屏幕大(1),电池容量大(1)",8.7
305612,3.8,6.2,5.4,5.8,"外观漂亮(15),屏幕效果好(14),音色音质好(5),分辨率高(4),运行流畅(4),游戏运行流畅(2),界面漂亮(2)",7.3
305615,5.7,6.5,7.3,6.5,"外观漂亮(5),屏幕效果好(4),分辨率高(3),手感舒适(2),摄像效果出色(2),性能好(2),系统流畅(1)",7.9
305617,5.2,6,5.2,5.6,"外观漂亮(11),运行流畅(9),分辨率高(6),价格便宜(3),性价比高(2),机身小巧(2),屏幕效果好(2)",7.3
305618,4.6,3.3,5.2,5.5,"外观漂亮(17),音色音质好(4),屏幕效果好(4),屏幕大(2),手感舒适(2),外观简约(1),分辨率高(1)",6.3
305623,5,5,5,5,"外观漂亮(7),界面漂亮(1),机身内存大(1),屏幕大小适中(1),价格合理(1),耳机音质好(1),成像效果好(1)",6.3
305629,5.6,6.5,5.8,5.6,"性价比高(30),运行流畅(25),价格便宜(23),硬件配置强悍(20),屏幕大(12),外观漂亮(8),价格合理(6)",7.8
305630,5.6,6.5,5.8,5.6,"性价比高(30),运行流畅(25),价格便宜(23),硬件配置强悍(20),屏幕大(12),外观漂亮(8),价格合理(6)",7.8
305637,5,5,5,5,"外观漂亮(7),界面漂亮(1),机身内存大(1),屏幕大小适中(1),价格合理(1),耳机音质好(1),成像效果好(1)",6.3
305662,0,0,0,0,外观漂亮(1),7.1
305693,0,0,0,0,"",0
305732,1.6,1.6,1.6,1.6,"",2
305734,0,0,0,0,"",0
306299,3.6,3.6,4.1,4.6,"外观漂亮(70),手感舒适(7),屏幕大(6),性价比高(2),分辨率高(2),外观稳重(2),系统流畅(2)",5.6
306303,0,0,0,0,外观漂亮(3),7.1
306831,0,0,0,0,"散热给力(2),性能强悍(2),性价比较高(1),速度流畅(1),音效出色(1),音质不错(1)",9
306832,0,0,0,0,"散热给力(2),性能强悍(2),性价比较高(1),速度流畅(1),音效出色(1),音质不错(1)",9
306834,0,0,0,0,速度流畅(1),10
306836,0,0,0,0,速度流畅(1),10
307019,0,0,0,0,"",2.5
307022,0,0,0,0,"续航出色(2),价格便宜(1),价格合理(1)",4.8
307025,0,0,0,0,"",0
307029,0,0,0,0,"",0
307482,0,0,0,0,"屏幕效果好(1),运行流畅(1),外观漂亮(1)",7.3
307527,5.7,7,7.7,4,"运行流畅(42),外观漂亮(35),手感舒适(30),系统强悍(11),屏幕效果好(10),成像效果好(9),分辨率高(8)",8.2
307600,8.2,1.8,5,3.4,"音色音质好(11),外观漂亮(9),音乐播放效果出色(6),手感舒适(3),价格便宜(1),续航出色(1),扬声器音量大(1)",5.8
307605,0,0,0,0,"屏幕大(8),价格便宜(6),屏幕效果好(4),运行流畅(2),系统强悍(2),屏幕显示出色(1),性价比高(1)",6.4
307611,0,0,0,0,"音色音质好(1),网速快(1),系统强悍(1),手感舒适(1)",4.2
307621,0,0,0,0,"",3.2
307706,0,0,0,0,续航出色(1),8
307712,0,0,0,0,机身小巧(1),7
307714,0,0,0,0,外观漂亮(2),6
307716,0,0,0,0,"",0
307717,0,0,0,0,"",8
